activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,729030,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(I)cc21.O=C(O)C(=O)O,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '15.13', 'le': '0.43', 'lle': '0.80', 'sei': '201.78'}",CHEMBL1202031,,CHEMBL147955,6.54,0,http://www.openphacts.org/units/Nanomolar,285322,=,1,1,=,,Ki,nM,,290.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,290.0
,730180,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,Clc1ccc([C@@H]2C[C@H](NCc3ccccc3)c3ccccc32)cc1Cl,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '16.18', 'le': '0.33', 'lle': '-0.40', 'sei': '49.53'}",CHEMBL147544,,CHEMBL147544,5.96,0,http://www.openphacts.org/units/Nanomolar,285326,=,1,1,=,,Ki,nM,,1100.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1100.0
,730181,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,Clc1ccc([C@@H]2C[C@H](NCc3ccccc3)c3ccccc32)cc1Cl,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '14.32', 'le': '0.29', 'lle': '-1.08', 'sei': '43.85'}",CHEMBL147544,,CHEMBL147544,5.28,0,http://www.openphacts.org/units/Nanomolar,285326,=,1,1,=,,Ki,nM,,5300.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,5300.0
,731310,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CCCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '20.46', 'le': '0.43', 'lle': '0.98', 'sei': '54.47'}",CHEMBL146615,,CHEMBL146615,6.55,0,http://www.openphacts.org/units/Nanomolar,285334,=,1,1,=,,Ki,nM,,280.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,280.0
,731311,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CCCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '19.38', 'le': '0.40', 'lle': '0.64', 'sei': '51.60'}",CHEMBL146615,,CHEMBL146615,6.21,0,http://www.openphacts.org/units/Nanomolar,285334,=,1,1,=,,Ki,nM,,620.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,620.0
,732473,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CN([C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '17.37', 'le': '0.36', 'lle': '-0.25', 'sei': '186.75'}",CHEMBL148104,,CHEMBL148104,6.05,0,http://www.openphacts.org/units/Nanomolar,285313,=,1,1,=,,Ki,nM,,890.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,890.0
,732474,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CN([C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '15.99', 'le': '0.33', 'lle': '-0.73', 'sei': '171.87'}",CHEMBL148104,,CHEMBL148104,5.57,0,http://www.openphacts.org/units/Nanomolar,285313,=,1,1,=,,Ki,nM,,2700.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,2700.0
,733593,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '19.82', 'le': '0.41', 'lle': '0.78', 'sei': '52.76'}",CHEMBL424496,,CHEMBL424496,6.35,0,http://www.openphacts.org/units/Nanomolar,285333,=,1,1,=,,Ki,nM,,450.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,450.0
,733594,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '18.28', 'le': '0.38', 'lle': '0.28', 'sei': '48.66'}",CHEMBL424496,,CHEMBL424496,5.85,0,http://www.openphacts.org/units/Nanomolar,285333,=,1,1,=,,Ki,nM,,1400.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1400.0
,734931,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '24.23', 'le': '0.51', 'lle': '2.29', 'sei': '229.02'}",CHEMBL356750,,CHEMBL356750,7.42,0,http://www.openphacts.org/units/Nanomolar,285330,=,1,1,=,,Ki,nM,,38.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,38.0
,734932,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '20.20', 'le': '0.42', 'lle': '1.06', 'sei': '190.96'}",CHEMBL356750,,CHEMBL356750,6.19,0,http://www.openphacts.org/units/Nanomolar,285330,=,1,1,=,,Ki,nM,,650.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,650.0
,737660,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '25.21', 'le': '0.53', 'lle': '2.59', 'sei': '238.31'}",CHEMBL1788140,,CHEMBL356750,7.72,0,http://www.openphacts.org/units/Nanomolar,285338,=,1,1,=,,Ki,nM,,19.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,19.0
,737661,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '21.87', 'le': '0.46', 'lle': '1.57', 'sei': '206.76'}",CHEMBL1788140,,CHEMBL356750,6.70,0,http://www.openphacts.org/units/Nanomolar,285338,=,1,1,=,,Ki,nM,,200.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,200.0
,737673,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '23.51', 'le': '0.49', 'lle': '2.07', 'sei': '222.24'}",CHEMBL147950,,CHEMBL147950,7.20,0,http://www.openphacts.org/units/Nanomolar,285315,=,1,1,=,,Ki,nM,,63.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,63.0
,737674,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '20.44', 'le': '0.43', 'lle': '1.13', 'sei': '193.20'}",CHEMBL147950,,CHEMBL147950,6.26,0,http://www.openphacts.org/units/Nanomolar,285315,=,1,1,=,,Ki,nM,,550.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,550.0
,741467,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '17.71', 'le': '0.37', 'lle': '0.01', 'sei': '182.74'}",CHEMBL145810,,CHEMBL145810,5.92,0,http://www.openphacts.org/units/Nanomolar,285317,=,1,1,=,,Ki,nM,,1200.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1200.0
,741468,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '17.95', 'le': '0.37', 'lle': '0.09', 'sei': '185.19'}",CHEMBL145810,,CHEMBL145810,6.00,0,http://www.openphacts.org/units/Nanomolar,285317,=,1,1,=,,Ki,nM,,1000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1000.0
,742862,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CCCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '20.79', 'le': '0.43', 'lle': '1.09', 'sei': '55.34'}",CHEMBL146042,,CHEMBL146042,6.66,0,http://www.openphacts.org/units/Nanomolar,285319,=,1,1,=,,Ki,nM,,220.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,220.0
,742863,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CCCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '22.72', 'le': '0.47', 'lle': '1.71', 'sei': '60.48'}",CHEMBL146042,,CHEMBL146042,7.28,0,http://www.openphacts.org/units/Nanomolar,285319,=,1,1,=,,Ki,nM,,53.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,53.0
,744299,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '19.30', 'le': '0.40', 'lle': '0.66', 'sei': '190.75'}",CHEMBL1744173,,CHEMBL146681,6.18,0,http://www.openphacts.org/units/Nanomolar,285316,=,1,1,=,,Ki,nM,,660.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,660.0
,744300,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '19.60', 'le': '0.41', 'lle': '0.76', 'sei': '193.70'}",CHEMBL1744173,,CHEMBL146681,6.28,0,http://www.openphacts.org/units/Nanomolar,285316,=,1,1,=,,Ki,nM,,530.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,530.0
,745532,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CCCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '19.75', 'le': '0.41', 'lle': '0.69', 'sei': '203.77'}",CHEMBL344116,,CHEMBL344116,6.60,0,http://www.openphacts.org/units/Nanomolar,285332,=,1,1,=,,Ki,nM,,250.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,250.0
,745533,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CCCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '19.35', 'le': '0.40', 'lle': '0.56', 'sei': '199.65'}",CHEMBL344116,,CHEMBL344116,6.47,0,http://www.openphacts.org/units/Nanomolar,285332,=,1,1,=,,Ki,nM,,340.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,340.0
,748097,[],CHEMBL670176,Binding affinity against Dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '25.90', 'le': '0.54', 'lle': '2.78', 'sei': '62.91'}",CHEMBL341898,"(R,S)-INDATRALINE",CHEMBL341898,7.57,0,http://www.openphacts.org/units/Nanomolar,285311,=,1,1,=,,Ki,nM,,27.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,27.0
,748098,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '26.14', 'le': '0.55', 'lle': '2.85', 'sei': '63.49'}",CHEMBL341898,"(R,S)-INDATRALINE",CHEMBL341898,7.64,0,http://www.openphacts.org/units/Nanomolar,285311,=,1,1,=,,Ki,nM,,23.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,23.0
,748109,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '22.38', 'le': '0.47', 'lle': '1.67', 'sei': '56.97'}",CHEMBL356552,,CHEMBL356552,6.85,0,http://www.openphacts.org/units/Nanomolar,285335,=,1,1,=,,Ki,nM,,140.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,140.0
,748110,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '19.59', 'le': '0.41', 'lle': '0.82', 'sei': '49.88'}",CHEMBL356552,,CHEMBL356552,6.00,0,http://www.openphacts.org/units/Nanomolar,285335,=,1,1,=,,Ki,nM,,1000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1000.0
,751724,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)N[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '23.40', 'le': '0.49', 'lle': '1.92', 'sei': '62.30'}",CHEMBL359025,,CHEMBL359025,7.50,0,http://www.openphacts.org/units/Nanomolar,285325,=,1,1,=,,Ki,nM,,32.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,32.0
,751725,[],CHEMBL670051,Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)N[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1133565,J. Med. Chem.,2000.0,"{'bei': '22.77', 'le': '0.47', 'lle': '1.72', 'sei': '60.62'}",CHEMBL359025,,CHEMBL359025,7.29,0,http://www.openphacts.org/units/Nanomolar,285325,=,1,1,=,,Ki,nM,,51.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,51.0
,751736,[],CHEMBL670787,Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.,B,,,BAO_0000192,BAO_0000357,single protein format,CN(Cc1ccccc1)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,,,CHEMBL1133565,J. Med. Chem.,2000.0,,CHEMBL1744190,,CHEMBL343835,,0,http://www.openphacts.org/units/Nanomolar,285323,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,758466,[],CHEMBL669522,Compound was evaluated for binding affinity to dopamine transporter using [125I]RTI-55 as a radioligand in HEK cells expressing human transporters.,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(OC)cc1)CN23,,,CHEMBL1133189,J. Med. Chem.,2000.0,"{'bei': '17.37', 'le': '0.32', 'lle': '2.71', 'sei': '14.04'}",CHEMBL612232,,CHEMBL612232,5.44,0,http://www.openphacts.org/units/Nanomolar,111693,=,1,1,=,,Ki,nM,,3600.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,3600.0
,758467,[],CHEMBL668632,Compound was evaluated for inhibition of [3H]DA uptake in HEK-hDAT cells expressing Human dopamine Transporter,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(OC)cc1)CN23,,,CHEMBL1133189,J. Med. Chem.,2000.0,"{'bei': '17.33', 'le': '0.32', 'lle': '2.70', 'sei': '14.01'}",CHEMBL612232,,CHEMBL612232,5.43,0,http://www.openphacts.org/units/Nanomolar,111693,=,1,1,=,,Ki,nM,,3700.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,3700.0
,763734,[],CHEMBL669522,Compound was evaluated for binding affinity to dopamine transporter using [125I]RTI-55 as a radioligand in HEK cells expressing human transporters.,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(Cl)c(Cl)c1)CN23,,,CHEMBL1133189,J. Med. Chem.,2000.0,"{'bei': '15.55', 'le': '0.33', 'lle': '1.45', 'sei': '18.55'}",CHEMBL304656,,CHEMBL304656,5.48,0,http://www.openphacts.org/units/Nanomolar,111692,=,1,1,=,,Ki,nM,,3320.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,3320.0
,763735,[],CHEMBL668632,Compound was evaluated for inhibition of [3H]DA uptake in HEK-hDAT cells expressing Human dopamine Transporter,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(Cl)c(Cl)c1)CN23,,,CHEMBL1133189,J. Med. Chem.,2000.0,,CHEMBL304656,,CHEMBL304656,,0,http://www.openphacts.org/units/Nanomolar,111692,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,774180,[],CHEMBL677458,In vitro binding affinity for dopamine uptake site,B,,,BAO_0000192,BAO_0000357,single protein format,Br.Cc1ccc2c(c1O)C[C@@H](C1CCCCC1)O[C@H]2CN,,,CHEMBL1125762,J. Med. Chem.,1991.0,"{'bei': '20.80', 'le': '0.39', 'lle': '2.51', 'sei': '10.32'}",CHEMBL542436,,CHEMBL1191350,5.73,0,http://www.openphacts.org/units/Nanomolar,186439,=,1,1,=,,Ki,nM,,1870.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1870.0
,779679,[],CHEMBL677458,In vitro binding affinity for dopamine uptake site,B,,,BAO_0000192,BAO_0000357,single protein format,Cl.NC[C@@H]1O[C@H](c2ccccc2)Cc2c1ccc(Br)c2O,,,CHEMBL1125762,J. Med. Chem.,1991.0,,CHEMBL543390,,CHEMBL1192194,,0,http://www.openphacts.org/units/Nanomolar,186443,>,1,1,>,,Ki,nM,,30000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,30000.0
,781757,[],CHEMBL669522,Compound was evaluated for binding affinity to dopamine transporter using [125I]RTI-55 as a radioligand in HEK cells expressing human transporters.,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccccc1)CN23,,,CHEMBL1133189,J. Med. Chem.,2000.0,"{'bei': '20.48', 'le': '0.38', 'lle': '3.07', 'sei': '19.65'}",CHEMBL294105,,CHEMBL294105,5.80,0,http://www.openphacts.org/units/Nanomolar,111691,=,1,1,=,,Ki,nM,,1570.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1570.0
,781758,[],CHEMBL668632,Compound was evaluated for inhibition of [3H]DA uptake in HEK-hDAT cells expressing Human dopamine Transporter,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccccc1)CN23,,,CHEMBL1133189,J. Med. Chem.,2000.0,"{'bei': '21.32', 'le': '0.39', 'lle': '3.31', 'sei': '20.45'}",CHEMBL294105,,CHEMBL294105,6.04,0,http://www.openphacts.org/units/Nanomolar,111691,=,1,1,=,,Ki,nM,,910.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,910.0
,788387,[],CHEMBL669522,Compound was evaluated for binding affinity to dopamine transporter using [125I]RTI-55 as a radioligand in HEK cells expressing human transporters.,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1133189,J. Med. Chem.,2000.0,"{'bei': '21.72', 'le': '0.41', 'lle': '4.72', 'sei': '11.80'}",CHEMBL370805,COCAINE,CHEMBL370805,6.59,0,http://www.openphacts.org/units/Nanomolar,111697,=,1,1,=,,Ki,nM,,258.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,258.0
,788388,[],CHEMBL668632,Compound was evaluated for inhibition of [3H]DA uptake in HEK-hDAT cells expressing Human dopamine Transporter,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1133189,J. Med. Chem.,2000.0,"{'bei': '21.62', 'le': '0.41', 'lle': '4.69', 'sei': '11.75'}",CHEMBL370805,COCAINE,CHEMBL370805,6.56,0,http://www.openphacts.org/units/Nanomolar,111697,=,1,1,=,,Ki,nM,,276.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,276.0
,871821,[],CHEMBL675529,Binding affinity against dopamine transporter (DAT) was evaluated using competitive binding assay and [3H]mazindol as a radioligand,B,,,BAO_0000192,BAO_0000357,single protein format,,,,CHEMBL1131881,Bioorg. Med. Chem. Lett.,1999.0,"{'bei': '11.45', 'le': None, 'lle': None, 'sei': None}",CHEMBL324631,PIPERIDINE BASED ANALOGUE OF COCAINE (STRUCTURAL MIX),CHEMBL324631,7.37,0,http://www.openphacts.org/units/Nanomolar,205534,=,1,1,=,,Ki,nM,,43.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,43.0
,871822,[],CHEMBL878145,Inhibition of monoamine [3H]DA reuptake,B,,,BAO_0000192,BAO_0000357,single protein format,,,,CHEMBL1131881,Bioorg. Med. Chem. Lett.,1999.0,"{'bei': '10.81', 'le': None, 'lle': None, 'sei': None}",CHEMBL324631,PIPERIDINE BASED ANALOGUE OF COCAINE (STRUCTURAL MIX),CHEMBL324631,6.95,0,http://www.openphacts.org/units/Nanomolar,205534,=,1,1,=,,Ki,nM,,112.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,112.0
,872795,[],CHEMBL670790,Binding affinity to dopamine transporter in membranes of cells selectively expressing the human genes for DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C(c2cccc(-c3ccco3)c2)CC2CCC1N2C,,,CHEMBL1147545,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '22.33', 'le': '0.41', 'lle': '3.58', 'sei': '17.03'}",CHEMBL303494,,CHEMBL303494,7.27,0,http://www.openphacts.org/units/Nanomolar,115972,=,1,1,=,,Ki,nM,,54.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,54.0
,873134,[],CHEMBL675529,Binding affinity against dopamine transporter (DAT) was evaluated using competitive binding assay and [3H]mazindol as a radioligand,B,,,BAO_0000192,BAO_0000357,single protein format,,,,CHEMBL1131881,Bioorg. Med. Chem. Lett.,1999.0,"{'bei': '11.36', 'le': None, 'lle': None, 'sei': None}",CHEMBL324631,PIPERIDINE BASED ANALOGUE OF COCAINE (STRUCTURAL MIX),CHEMBL324631,7.31,0,http://www.openphacts.org/units/Nanomolar,205535,=,1,1,=,,Ki,nM,,49.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,49.0
